TimeStamp,Name,CPU_CORES,CPU_CORES_LOG,CPU_FREQ,RAM_TOTAL_GB,RAM_AV_GB,RAM_USED_GB,SWAP_TOTAL_GB,SWAP_USED_GB,CPU%,RAM%,RC,WC,RB,WB,dt,PRED
23:10:28:11:45:18,SS_EfficientNetB6,4,4,2808.004,11.68,6.89,4.32,0.95,0.95,40.47670954637762,38.58713608666243,910.2816519972918,232.18144888287068,22723306.21891221,19519678.887835704,4.200000000000001,True
23:10:28:11:45:25,SS_EfficientNetB3,4,4,2808.004,11.68,7.4,3.81,0.95,0.95,40.36108527131766,38.5598228128463,894.0451827242525,227.87286821705428,22318386.179402,19156625.49191584,2.400000000000001,True
23:10:28:11:45:44,SS_EfficientNetV2M,4,4,2808.004,11.68,7.07,4.13,0.95,0.95,41.0666243923059,38.555907841894125,856.3477066159375,217.53244557176072,21318063.37433946,18283012.437116887,4.999999999999998,False
23:10:28:11:45:52,SS_DenseNet121,4,4,2808.004,11.68,7.13,4.07,0.95,0.95,41.219172699069134,38.5730713547056,847.9859358841778,323.1867631851086,20903711.71540848,25497554.677145813,3.0000000000000013,True
23:10:28:11:46:06,SS_ResNet152,4,4,2808.004,11.68,7.07,4.13,0.95,0.95,41.39428114377109,38.60183963207383,823.2297540491902,312.58108378324334,20227838.20835833,24654890.79464107,3.4000000000000017,True
23:10:28:11:55:44,SS_EfficientNetV2B2,4,4,2808.004,11.68,8.44,2.76,0.95,0.87,37.68095238095238,27.48571428571429,0.8571428571428571,2.095238095238096,20284.95238095238,15993.90476190476,2.1000000000000005,True
23:10:28:11:56:06,SS_EfficientNetV2B0,4,4,2808.004,11.68,8.38,2.82,0.95,0.87,42.0135135135135,27.76756756756757,0.4864864864864865,1.5135135135135136,11513.081081081082,12177.297297297297,1.6000000000000003,True
23:10:28:11:56:32,SS_EfficientNetV2L,4,4,2808.004,11.68,7.88,3.32,0.95,0.87,44.64117647058824,30.546078431372543,0.1764705882352941,0.7450980392156863,4176.313725490196,6184.156862745098,6.499999999999993,True
23:10:28:11:56:58,SS_EfficientNetB4,4,4,2808.004,11.68,7.72,3.48,0.95,0.87,46.85555555555554,31.29629629629628,0.1333333333333333,1.0444444444444445,3155.437037037037,8495.407407407407,3.3000000000000016,False
23:10:28:11:57:11,SS_EfficientNetB5,4,4,2808.004,11.68,8.05,3.14,0.95,0.87,49.12737430167597,31.156424581005588,0.1005586592178771,1.23463687150838,2379.7988826815645,8786.94972067039,4.4,True
23:10:28:11:57:19,SS_VGG19,4,4,2808.004,11.68,7.14,4.04,0.95,0.89,49.46630434782606,31.36195652173914,0.0978260869565217,1.201086956521739,2315.1304347826085,8548.173913043478,0.5,True
23:10:28:11:57:39,SS_Xception,4,4,2808.004,11.68,7.41,3.77,0.95,0.89,49.26994818652848,31.62435233160621,0.0932642487046632,1.145077720207254,2207.1709844559587,8149.554404145078,0.8999999999999999,True
23:10:28:11:57:59,SS_ResNet152,4,4,2808.004,11.68,7.91,3.27,0.95,0.89,48.96651785714284,31.696874999999988,0.0803571428571428,1.2946428571428572,1901.7142857142856,9106.285714285714,3.1000000000000014,True
23:10:28:11:58:32,SS_ResNet152V2,4,4,2808.004,11.68,7.6,3.58,0.95,0.89,48.39322709163345,32.08645418326693,0.0717131474103585,1.203187250996016,1697.1474103585658,8583.649402390438,2.700000000000001,True
23:10:28:11:58:44,SS_ResNet101,4,4,2808.004,11.68,7.98,3.2,0.95,0.89,50.4884476534296,32.07328519855598,0.0649819494584837,1.144404332129964,1537.8483754512636,8280.72202166065,2.600000000000001,True
23:10:28:11:59:09,SS_ResNet101V2,4,4,2808.004,11.68,7.77,3.41,0.95,0.89,50.055932203389816,32.20271186440681,0.0610169491525423,1.240677966101695,1444.013559322034,9080.62372881356,1.8000000000000005,True
23:10:28:11:59:15,SS_ResNet50V2,4,4,2808.004,11.68,7.99,3.18,0.95,0.89,50.38935483870967,32.223870967741966,54.57096774193548,35.90967741935484,906775.1225806453,2409954.270967742,1.5000000000000002,True
23:10:28:11:59:39,SS_NASNetMobile,4,4,2808.004,11.68,7.91,3.27,0.95,0.89,49.966285714285725,32.18771428571437,48.385714285714286,31.9,805858.7428571428,2135396.9371428574,4.000000000000002,True
23:10:28:12:00:33,SS_NASNetLarge,4,4,2808.004,11.68,7.68,3.5,0.95,0.89,49.95555555555559,32.397037037037066,41.82469135802469,28.14814814814815,697088.6320987655,2674283.456790124,5.4999999999999964,True
23:10:28:12:00:36,SS_MobileNet,4,4,2808.004,11.68,7.69,3.48,0.95,0.89,49.92408759124092,32.43065693430661,41.21411192214112,27.778588807785887,686912.1557177616,2635621.527980536,0.6,True
23:10:28:12:00:48,SS_MobileNetV2,4,4,2808.004,11.68,7.55,3.62,0.95,0.89,50.49431279620858,32.50426540284365,40.139810426540286,27.113744075829384,669006.8625592417,2567308.739336493,1.1,True
23:10:28:12:00:57,SS_InceptionV3,4,4,2808.004,11.68,7.51,3.66,0.95,0.89,50.61487414187647,32.61533180778036,38.76201372997712,26.21052631578948,646043.2402745995,2479448.457665904,1.5000000000000002,True
23:10:28:12:01:16,SS_InceptionResNetV2,4,4,2808.004,11.68,7.77,3.4,0.95,0.89,52.08226804123716,32.6868041237114,70.1979381443299,51.78144329896907,1165628.701030928,6181235.595876289,4.799999999999999,True
23:10:28:12:02:03,SS_EfficientNetV2M,4,4,2808.004,11.68,7.69,3.5,0.95,0.89,46.590887290167885,33.23657074340536,40.97362110311751,31.123501199040767,681979.0887290168,3810267.165467626,4.999999999999998,False
23:10:28:12:02:50,SS_EfficientNetV2L,4,4,2808.004,11.68,7.32,3.87,0.95,0.93,40.75876470588254,34.85400000000002,20.33176470588236,714.01,335587.68941176473,23339597.70352941,7.599999999999989,True
23:10:28:12:03:08,SS_EfficientNetV2B3,4,4,2808.004,11.68,7.76,3.43,0.95,0.92,41.830360623781765,35.007894736842,18.89522417153996,1014.770955165692,290526.56530214427,49599652.67836257,3.800000000000002,True
23:10:28:12:03:49,SS_EfficientNetV2B2,4,4,2808.004,11.68,7.68,3.51,0.95,0.92,39.77591036414578,34.80423669467797,13.723039215686274,729.5840336134454,210546.73389355745,35640672.08963586,2.2000000000000006,True
23:10:28:12:03:56,SS_EfficientNetV2B1,4,4,2808.004,11.68,7.67,3.5,0.95,0.92,40.144663108739294,34.7852568378921,13.573382254836558,695.0860573715811,244703.8932621748,33953074.03869246,2.3000000000000007,True
23:10:28:12:04:01,SS_EfficientNetV2B0,4,4,2808.004,11.68,7.64,3.54,0.95,0.92,40.242667958656455,34.77577519379862,13.150839793281651,673.2367571059432,237352.35142118865,32880128.661498707,1.7000000000000004,True
23:10:28:12:04:17,SS_EfficientNetB7,4,4,2808.004,11.68,7.13,4.06,0.95,0.92,41.194534883721005,34.987238372093216,17.725872093023256,810.9162790697675,320694.176744186,39765351.59069768,5.4999999999999964,True
23:10:28:12:04:29,SS_EfficientNetB6,4,4,2808.004,11.68,7.56,3.63,0.95,0.92,41.78242113777308,35.04184416284721,16.4435157724454,752.1725532488541,297448.6708007549,36881779.88676193,4.899999999999999,True
23:10:28:12:04:40,SS_EfficientNetB5,4,4,2808.004,11.68,7.29,3.9,0.95,0.92,41.8436137861126,35.10088697415098,236.5810947795236,707.0141915864166,5605471.497212367,34666856.19057273,3.700000000000002,True
23:10:28:12:04:48,SS_EfficientNetB4,4,4,2808.004,11.68,7.57,3.62,0.95,0.92,41.8084264205926,35.08992229237508,226.7015541525012,750.5665371539583,5371350.970373968,41191611.74162215,3.200000000000001,False
23:10:28:12:04:55,SS_EfficientNetB3,4,4,2808.004,11.68,7.53,3.65,0.95,0.92,41.80756934649746,35.091278796427055,526.9485190409026,726.5970850963798,12611697.617301363,39875191.39445228,2.2000000000000006,True
23:10:28:12:05:00,SS_EfficientNetB2,4,4,2808.004,11.68,7.46,3.72,0.95,0.92,41.79501714285716,35.107451428571586,512.3773714285715,706.5513142857143,12262905.329371428,38772782.57737143,1.9000000000000008,True
23:10:28:12:05:07,SS_EfficientNetB1,4,4,2808.004,11.68,7.64,3.56,0.95,0.92,41.62682493898381,35.09875748835155,497.4384291102729,685.8979365431551,11904181.080097623,37637541.23274906,2.1000000000000005,True
23:10:28:12:05:11,SS_EfficientNetB0,4,4,2808.004,11.68,7.61,3.58,0.95,0.92,41.57563263525306,35.08992146596871,489.08267888307154,674.3922338568935,11704219.923211168,37005529.80104712,1.3,True
23:10:28:12:05:37,SS_ConvNeXtTiny,4,4,2808.004,11.68,7.29,3.9,0.95,0.92,40.98400702987691,35.17061120874852,437.871314196446,603.8310876781878,10477427.22749463,33126264.22651826,3.3000000000000016,True
23:10:28:12:05:50,SS_ConvNeXtSmall,4,4,2808.004,11.68,7.1,4.11,0.95,0.93,41.49765552889047,35.36581133468754,413.9540335979325,571.98689311427,9904959.75189219,31323710.286874656,5.399999999999997,True
23:10:28:12:07:38,SS_ConvNeXtLarge,4,4,2808.004,11.68,6.94,4.33,0.95,0.95,39.78553343004071,38.051127522088805,641.2291968877753,411.3639720427272,15768533.597784515,22808924.53540815,7.19999999999999,True
23:10:28:12:09:25,SS_ResNet50,4,4,2808.004,11.68,6.77,4.5,0.95,0.94,37.70315115197822,38.75421014567511,594.180597169129,322.5259840892654,14619849.647277612,17871563.92189276,1.4,True
23:10:28:12:12:22,SS_ResNet50,4,4,2808.004,11.68,8.24,3.02,0.95,0.92,41.82727272727272,29.34545454545454,0.0,0.0,0.0,0.0,1.1,False
23:10:28:12:13:34,SS_ResNet50,4,4,2808.004,11.68,8.23,3.04,0.95,0.92,41.2090909090909,29.318181818181824,0.0,0.1818181818181818,0.0,7447.272727272727,1.1,False
23:10:28:12:18:58,SS_ResNet50,4,4,2808.004,11.68,8.28,3.0,0.95,0.92,38.04,28.920000000000005,0.6,0.0,3276.8,0.0,1.0,False
23:10:28:12:20:12,SS_ResNet50,4,4,2808.004,11.68,8.16,3.1,0.95,0.92,60.31666666666666,29.950000000000003,0.0,0.0,0.0,0.0,1.2,False
23:10:28:12:20:32,SS_ResNet50,4,4,2808.004,11.68,8.03,3.23,0.95,0.92,53.34545454545455,30.427272727272733,0.0,0.9090909090909092,0.0,5585.454545454545,1.0,False
23:10:28:12:21:06,SS_ResNet50,4,4,2808.004,11.68,8.24,3.02,0.95,0.92,51.07272727272728,30.02727272727273,0.0,0.6060606060606061,0.0,3723.636363636364,1.1,False
23:10:28:12:21:40,SS_ResNet50,4,4,2808.004,11.68,8.14,3.12,0.95,0.92,52.25454545454546,30.05227272727272,0.0,0.4545454545454545,0.0,2792.7272727272725,1.1,False
23:10:28:12:26:29,SS_ResNet50,4,4,2808.004,11.68,8.17,3.09,0.95,0.91,49.8388888888889,30.042592592592587,0.0,0.3703703703703703,0.0,2275.555555555556,1.0,False
23:10:28:12:26:39,SS_ResNet50,4,4,2808.004,11.68,8.21,3.04,0.95,0.91,50.76060606060608,29.951515151515142,0.0,0.4848484848484848,0.0,3227.151515151515,1.2,False
23:10:28:12:28:30,SS_ResNet50,4,4,2808.004,11.68,8.16,3.09,0.95,0.91,50.02337662337664,29.99090909090909,0.0,0.4155844155844156,0.0,2766.12987012987,1.1,False
23:10:28:12:28:52,SS_ResNet50,4,4,2808.004,11.68,8.08,3.17,0.95,0.91,49.087356321839096,30.101149425287343,0.0,0.367816091954023,0.0,2448.183908045977,1.0,False
23:10:28:12:30:39,SS_ResNet50,4,4,2808.004,11.68,8.33,2.94,0.95,0.91,48.62959183673472,29.986734693877526,0.0,0.3265306122448979,0.0,2173.387755102041,1.1,False
23:10:28:12:30:58,SS_ResNet50,4,4,2808.004,11.68,8.23,3.03,0.95,0.91,48.362962962963,29.95555555555553,0.0,0.2962962962962963,0.0,1972.148148148148,1.0,False
23:10:28:12:31:43,SS_ResNet50,4,4,2808.004,11.68,8.1,3.16,0.95,0.91,48.00252100840339,30.02857142857141,18.907563025210084,64.17647058823529,260956.50420168068,517541.6470588236,1.1,False
23:10:28:12:32:01,SS_ResNet50,4,4,2808.004,11.68,8.36,2.9,0.95,0.91,47.73488372093027,29.94186046511628,17.441860465116278,59.201550387596896,240727.31782945737,477422.1395348837,1.0,False
23:10:28:12:32:45,SS_ResNet50,4,4,2808.004,11.68,8.18,3.08,0.95,0.91,48.11560283687946,29.96453900709221,15.95744680851064,54.26241134751773,220239.8865248227,437313.3617021277,1.2,False
23:10:28:12:33:32,SS_ResNet50,4,4,2808.004,11.68,8.11,3.16,0.95,0.91,47.98750000000003,30.03815789473685,14.802631578947368,50.33552631578947,204301.47368421053,405665.6842105263,1.1,False
23:10:28:12:34:13,SS_ResNet50,4,4,2808.004,11.68,7.99,3.27,0.95,0.91,47.6871165644172,30.174233128834366,13.803680981595091,46.938650306748464,190514.25766871165,378289.4723926381,1.1,False
23:10:28:12:34:33,SS_ResNet50,4,4,2808.004,11.68,8.31,2.94,0.95,0.91,47.52873563218393,30.11149425287357,12.93103448275862,43.97126436781609,178470.2528735632,354374.6206896552,1.1,False
23:10:28:12:35:15,SS_ResNet50,4,4,2808.004,11.68,8.22,3.04,0.95,0.91,47.324864864864885,30.10864864864865,12.16216216216216,41.43243243243244,167858.5081081081,333702.22702702705,1.1,False
23:10:28:12:35:41,SS_ResNet50,4,4,2808.004,11.68,8.08,3.18,0.95,0.91,47.186666666666696,30.16769230769232,23.512820512820515,94.47179487179488,321693.53846153844,784751.5897435897,1.0,False
23:10:28:12:39:50,SS_ResNet50,4,4,2808.004,11.68,8.3,2.96,0.95,0.91,46.80242718446603,30.12669902912623,22.25728155339806,89.42718446601941,304515.7281553398,742847.3786407767,1.1,False
23:10:28:12:40:04,SS_ResNet50,4,4,2808.004,11.68,8.01,3.25,0.95,0.91,46.6082949308756,30.183410138248856,21.12903225806452,85.02764976958525,289079.4470046083,705720.0368663594,1.1,False
23:10:28:12:40:26,SS_ResNet50,4,4,2808.004,11.68,7.87,3.39,0.95,0.91,46.63333333333336,30.29473684210527,20.109649122807017,80.92543859649123,275132.63157894736,671672.1403508772,1.1,False
23:10:28:13:40:09,SS_ResNet50,4,4,2808.004,11.68,8.01,3.24,0.95,0.87,58.29285714285716,31.545238095238087,0.0,2.619047619047619,0.0,13458.285714285714,4.200000000000001,NotImplemented
23:10:28:14:10:36,SS_ResNet50,4,4,2808.004,11.68,8.11,3.15,0.95,0.86,60.97674418604651,30.57441860465116,0.1395348837209302,0.0,762.046511627907,0.0,4.300000000000001,NotImplemented
23:10:28:14:12:00,SS_ResNet50,4,4,2808.004,11.68,8.07,3.18,0.95,0.86,57.533333333333324,30.9761904761905,0.0,1.1666666666666667,0.0,14433.52380952381,4.200000000000001,NotImplemented
