TimeStamp,Name,CPU_CORES,CPU_CORES_LOG,CPU_FREQ,RAM_TOTAL_GB,RAM_AV_GB,RAM_USED_GB,SWAP_TOTAL_GB,SWAP_USED_GB,CPU%,RAM%,RC,WC,RB,WB,dt,accuracy,precision,recall,f1
23:11:23:21:10:32,SS_Xception,2,2,2808.002,17.28,14.73,2.16,0.95,0.0,69.23402390438231,13.274223107569725,108.82270916334662,13.96972111553785,8869701.966533864,115249.3641434263,5.899999999999995,0.85,1.0,0.85,0.8949999999999999
23:11:23:21:10:35,SS_MobileNet,2,2,2808.002,17.28,14.72,2.17,0.95,0.0,69.26257402289761,13.28740623766285,107.8464271614686,13.842874062376628,8790525.372285828,114202.88353730754,2.3000000000000007,0.7,1.0,0.7,0.7999999999999999
23:11:23:21:11:00,SS_ConvNeXtTiny,2,2,2808.002,17.28,14.55,2.35,0.95,0.0,68.98656499636905,13.47785039941892,107.2636165577342,14.079883805374,8762361.307189543,117507.90413943357,22.100000000000044,0.9,1.0,0.9,0.92
23:11:23:21:11:06,SS_EfficientNetB0,2,2,2808.002,17.28,14.87,2.02,0.95,0.0,68.96993557623497,13.483106657122333,105.7394416607015,13.882963493199714,8638513.843951324,115910.64280601288,4.000000000000002,0.85,1.0,0.85,0.8999999999999998
23:11:23:21:11:14,SS_DenseNet121,2,2,2808.002,17.28,14.83,2.07,0.95,0.0,69.01435103763647,13.49444249032701,103.92472740063312,13.66162504396764,8490686.7168484,114056.95954977136,4.899999999999999,0.7,1.0,0.7,0.7547619047619047
23:11:23:21:11:26,SS_NASNetMobile,2,2,2808.002,17.28,14.84,2.06,0.95,0.0,68.9715220385677,13.50557851239658,109.426652892562,14.704201101928374,8958771.482093664,124135.31680440772,6.099999999999994,0.9,1.0,0.9,0.9333333333333332
23:11:23:21:11:33,SS_ResNet50,2,2,2808.002,17.28,14.78,2.12,0.95,0.0,69.04017615176168,13.520799457994492,115.21883468834687,15.785907859078591,9450876.184281845,134593.56097560975,4.799999999999999,0.8,1.0,0.8,0.8547619047619047
23:11:23:21:11:40,SS_Xception,2,2,2808.002,17.28,14.68,2.22,0.95,0.0,69.28495016611313,13.556345514950095,113.01129568106312,15.4843853820598,9270742.155481728,132010.95016611295,5.799999999999995,0.9,1.0,0.9,0.9366666666666668
23:11:23:21:11:44,SS_MobileNet,2,2,2808.002,17.28,14.67,2.22,0.95,0.0,69.32139090309839,13.567501647989388,119.5075807514832,16.65754779169413,9821420.930784443,143235.7969676994,2.400000000000001,0.85,1.0,0.85,0.8999999999999998
23:11:23:21:12:09,SS_ConvNeXtTiny,2,2,2808.002,17.28,14.72,2.18,0.95,0.0,69.14641324340927,13.714530962599596,111.24156958920908,15.583384426732064,9136755.835683629,134499.98283261803,22.80000000000005,0.8,1.0,0.8,0.82
23:11:23:21:12:15,SS_EfficientNetB0,2,2,2808.002,17.28,14.71,2.18,0.95,0.0,69.16411033646595,13.726250378902662,110.00363746589876,15.412549257350712,9035764.82570476,133073.4404364959,3.700000000000002,0.85,1.0,0.85,0.888888888888889
23:11:23:21:12:23,SS_DenseNet121,2,2,2808.002,17.28,14.77,2.13,0.95,0.0,69.20098419326013,13.74416940053679,108.24157470921564,15.204294661497167,8891455.82821354,131167.2842230838,5.399999999999997,0.85,1.0,0.85,0.8714285714285716
